id,start,end,road_name,road_type,black_point,signposting,radar
19176,295,296,N-234,national,0,1,0
19177,296,297,N-234,national,0,1,0
19178,297,298,N-234,national,1,1,1
19179,298,299,N-234,national,1,0,1
19180,299,300,N-234,national,0,0,0
19181,300,301,N-234,national,0,1,1
19182,301,302,N-234,national,0,1,0
19183,302,303,N-234,national,0,1,0
19184,303,304,N-234,national,0,1,0
19185,304,305,N-234,national,0,1,1
19186,305,306,N-234,national,0,1,0
19187,306,307,N-234,national,0,0,0
19188,307,308,N-234,national,0,1,0
19189,308,309,N-234,national,1,1,0
19190,309,310,N-234,national,0,1,1
19191,310,311,N-234,national,0,1,1
19192,311,312,N-234,national,0,1,1
19193,312,313,N-234,national,0,1,0
19194,313,314,N-234,national,0,1,1
19195,314,315,N-234,national,0,1,0
19196,315,316,N-234,national,0,1,0
19197,316,317,N-234,national,0,0,0
19198,317,318,N-234,national,0,1,0
19199,318,319,N-234,national,0,1,1
19200,319,320,N-234,national,0,1,0
19201,320,321,N-234,national,0,0,1
19202,321,322,N-234,national,0,1,0
19203,322,323,N-234,national,1,1,0
19204,323,324,N-234,national,0,1,0
19205,324,325,N-234,national,0,0,0
19206,325,326,N-234,national,0,0,0
19207,326,327,N-234,national,0,0,1
19208,327,328,N-234,national,0,1,0
19209,328,329,N-234,national,0,1,1
19210,329,330,N-234,national,0,0,1
19211,330,331,N-234,national,0,1,0
19212,331,332,N-234,national,0,0,1
19213,332,333,N-234,national,0,0,0
19214,333,334,N-234,national,0,0,0
19215,334,335,N-234,national,0,1,1
19216,335,336,N-234,national,1,1,0
19217,336,337,N-234,national,1,1,1
19218,337,338,N-234,national,0,0,0
19219,338,339,N-234,national,0,0,1
19220,339,340,N-234,national,0,1,1
19221,340,341,N-234,national,0,1,1
19222,341,342,N-234,national,0,1,0
19223,342,343,N-234,national,0,1,1
19224,343,344,N-234,national,0,1,1
19225,344,345,N-234,national,0,1,1
19226,345,346,N-234,national,0,1,0
19227,346,347,N-234,national,0,0,0
19228,347,348,N-234,national,0,0,0
19229,348,349,N-234,national,0,1,1
19230,349,350,N-234,national,0,1,1
19231,350,351,N-234,national,0,0,0
19232,351,352,N-234,national,0,1,1
19233,352,353,N-234,national,0,1,1
19234,353,354,N-234,national,1,1,0
19235,354,355,N-234,national,0,0,1
19236,355,356,N-234,national,0,0,0
19237,356,357,N-234,national,0,0,1
19238,357,358,N-234,national,0,1,0
19239,358,359,N-234,national,1,1,0
19240,359,360,N-234,national,0,1,0
19241,360,361,N-234,national,0,1,0
19242,361,362,N-234,national,0,1,1
19243,362,363,N-234,national,0,1,0
19244,363,364,N-234,national,0,0,1
19245,364,365,N-234,national,1,1,0
19246,365,366,N-234,national,0,0,1
19247,366,367,N-234,national,0,0,1
19248,367,368,N-234,national,0,0,0
19249,368,369,N-234,national,0,0,1
19250,369,370,N-234,national,0,0,0
19251,370,371,N-234,national,0,1,0
19252,371,372,N-234,national,0,0,0
19253,372,373,N-234,national,0,1,1
19254,373,374,N-234,national,0,0,1
19255,374,375,N-234,national,0,1,1
19256,375,376,N-234,national,0,0,0
19257,376,377,N-234,national,0,1,0
19258,377,378,N-234,national,0,1,0
19259,378,379,N-234,national,0,1,0
19260,379,380,N-234,national,0,0,1
19261,380,381,N-234,national,0,0,1
19262,381,382,N-234,national,1,1,0
19263,382,383,N-234,national,0,1,1
19264,383,384,N-234,national,0,0,1
19265,384,385,N-234,national,0,0,0
19266,385,386,N-234,national,0,1,1
19267,386,387,N-234,national,0,0,0
19268,387,388,N-234,national,0,1,0
19269,388,389,N-234,national,0,1,0
19270,389,390,N-234,national,0,1,0
19271,390,391,N-234,national,0,1,0
19272,391,392,N-234,national,0,1,0
19273,392,393,N-234,national,0,0,0
19274,393,394,N-234,national,0,1,1
19275,394,395,N-234,national,0,1,0
19276,395,396,N-234,national,0,1,1
19277,396,397,N-234,national,0,0,0
19278,397,398,N-234,national,1,0,1
19279,398,399,N-234,national,0,0,0
19280,399,400,N-234,national,0,0,1
19281,400,401,N-234,national,0,1,0
19282,401,402,N-234,national,0,1,1
19283,402,403,N-234,national,0,0,0
19284,403,404,N-234,national,0,0,0
19285,404,405,N-234,national,0,1,1
19286,405,406,N-234,national,0,1,0
19287,406,407,N-234,national,1,0,0
19288,407,408,N-234,national,0,1,1
19289,408,409,N-234,national,0,0,0
19290,409,410,N-234,national,0,0,0
19291,410,411,N-234,national,0,0,0
19292,411,412,N-234,national,0,1,1
19293,412,413,N-234,national,0,1,0
19294,413,414,N-234,national,0,1,1
19295,414,415,N-234,national,0,1,1
19296,415,416,N-234,national,0,0,0
19297,416,417,N-234,national,0,1,0
19298,417,418,N-234,national,0,1,1
19299,418,419,N-234,national,0,1,0
19300,419,420,N-234,national,0,1,0
19301,420,421,N-234,national,0,1,1
19302,421,422,N-234,national,0,1,0
19303,422,423,N-234,national,0,1,0
19304,423,424,N-234,national,0,1,0
19305,424,425,N-234,national,0,1,0
19306,425,426,N-234,national,0,1,0
19307,426,427,N-234,national,0,0,0
19308,427,428,N-234,national,1,0,0
19309,428,429,N-234,national,0,1,0
19310,429,430,N-234,national,1,0,0
19311,430,431,N-234,national,0,1,1
19312,431,432,N-234,national,0,0,0
19313,432,433,N-234,national,0,1,0
19314,433,434,N-234,national,0,0,0
19315,434,435,N-234,national,0,0,1
19316,435,436,N-234,national,0,0,0
19317,436,437,N-234,national,0,1,0
19318,437,438,N-234,national,0,0,0
19319,438,439,N-234,national,0,0,0
19320,439,440,N-234,national,0,1,0
19321,440,441,N-234,national,0,1,0
19322,441,442,N-234,national,1,1,0
19323,442,443,N-234,national,0,1,1
19324,443,444,N-234,national,0,0,0
19325,444,445,N-234,national,0,1,0
19326,445,446,N-234,national,0,0,1
19327,446,447,N-234,national,1,0,1
19328,447,448,N-234,national,0,0,0
19329,448,449,N-234,national,0,1,0
19330,449,450,N-234,national,0,1,0
19331,450,451,N-234,national,0,1,0
19332,451,452,N-234,national,0,1,1
19333,452,453,N-234,national,0,0,1
19334,453,454,N-234,national,0,1,0
19335,454,455,N-234,national,0,1,0
19336,455,456,N-234,national,0,1,0
19337,456,457,N-234,national,0,0,0
19338,457,458,N-234,national,0,0,0
19339,458,459,N-234,national,0,1,0
19340,459,460,N-234,national,0,1,0
19341,460,461,N-234,national,0,1,0
19342,461,462,N-234,national,0,1,0
19343,462,463,N-234,national,0,0,1
19344,463,464,N-234,national,0,0,0
19345,464,465,N-234,national,0,0,1
19346,465,466,N-234,national,0,1,1
19347,466,467,N-234,national,0,1,0
19348,467,468,N-234,national,0,0,1
19349,468,469,N-234,national,0,1,1
19350,469,470,N-234,national,0,1,0
19351,470,471,N-234,national,0,1,1
19352,471,472,N-234,national,0,1,0
19353,472,473,N-234,national,0,1,1
19354,473,474,N-234,national,0,1,0
19355,474,475,N-234,national,0,0,0
19356,475,476,N-234,national,0,1,0
19357,476,477,N-234,national,0,0,0
19358,477,478,N-234,national,0,0,0
19359,478,479,N-234,national,0,0,0
19360,479,480,N-234,national,0,1,1
19361,480,481,N-234,national,0,0,0
19362,481,482,N-234,national,1,0,1
19363,482,483,N-234,national,0,0,0
19364,483,484,N-234,national,0,1,0
19365,235,236,N-234A,national,0,0,1
19366,236,237,N-234A,national,0,1,0
19367,237,238,N-234A,national,0,1,1
19368,238,239,N-234A,national,0,0,0
19369,239,240,N-234A,national,0,0,1
19370,240,241,N-234A,national,0,0,0
19371,241,242,N-234A,national,0,0,1
19372,242,243,N-234A,national,0,1,0
19373,243,244,N-234A,national,0,0,1
19374,244,245,N-234A,national,0,0,0
19375,245,246,N-234A,national,0,1,0
19376,246,247,N-234A,national,0,1,1
19377,247,248,N-234A,national,0,0,0
19378,248,249,N-234A,national,0,0,0
19379,249,250,N-234A,national,0,1,1
19380,250,251,N-234A,national,0,1,0
19381,251,252,N-234A,national,0,1,1
19382,252,253,N-234A,national,0,1,1
19383,253,254,N-234A,national,1,1,0
19384,254,255,N-234A,national,0,1,1
19385,255,256,N-234A,national,0,1,0
19386,256,257,N-234A,national,0,1,0
19387,257,258,N-234A,national,0,0,0
19388,258,259,N-234A,national,0,1,0
19389,259,260,N-234A,national,0,1,1
19390,260,261,N-234A,national,0,0,0
19391,261,262,N-234A,national,0,1,1
19392,262,263,N-234A,national,0,1,1
19393,263,264,N-234A,national,0,1,0
19394,264,265,N-234A,national,1,0,1
19395,265,266,N-234A,national,0,1,0
19396,266,267,N-234A,national,0,1,0
19397,267,268,N-234A,national,0,1,1
19398,268,269,N-234A,national,1,0,1
19399,269,270,N-234A,national,0,1,0
19400,270,271,N-234A,national,0,1,1
19401,271,272,N-234A,national,0,1,0
19402,272,273,N-234A,national,1,1,0
19403,273,274,N-234A,national,0,0,0
19404,274,275,N-234A,national,1,0,0
19405,275,276,N-234A,national,0,0,0
19406,276,277,N-234A,national,0,1,1
19407,277,278,N-234A,national,0,0,0
19408,278,279,N-234A,national,0,0,0
19409,279,280,N-234A,national,0,0,0
19410,280,281,N-234A,national,0,1,0
19411,281,282,N-234A,national,0,1,0
19412,282,283,N-234A,national,0,1,0
19413,283,284,N-234A,national,0,1,1
19414,284,285,N-234A,national,0,1,0
19415,285,286,N-234A,national,0,1,0
19416,286,287,N-234A,national,0,1,1
19417,287,288,N-234A,national,0,0,0
19418,288,289,N-234A,national,0,0,0
19419,289,290,N-234A,national,0,1,0
19420,290,291,N-234A,national,0,0,0
19421,291,292,N-234A,national,0,0,1
19422,292,293,N-234A,national,0,1,0
19423,293,294,N-234A,national,0,1,1
19424,294,295,N-234A,national,1,0,0
19425,295,296,N-234A,national,0,1,0
19426,296,297,N-234A,national,0,1,0
19427,297,298,N-234A,national,0,0,0
19428,298,299,N-234A,national,1,1,0
19429,299,300,N-234A,national,0,1,0
19430,300,301,N-234A,national,0,1,1
19431,301,302,N-234A,national,0,0,0
19432,302,303,N-234A,national,0,1,0
19433,303,304,N-234A,national,0,1,0
19434,304,305,N-234A,national,0,0,0
19435,305,306,N-234A,national,0,1,1
19436,306,307,N-234A,national,0,1,0
19437,307,308,N-234A,national,0,1,0
19438,308,309,N-234A,national,0,0,0
19439,309,310,N-234A,national,0,1,0
19440,310,311,N-234A,national,0,1,0
19441,311,312,N-234A,national,0,1,0
19442,312,313,N-234A,national,0,1,0
19443,313,314,N-234A,national,0,1,1
19444,314,315,N-234A,national,0,1,0
19445,315,316,N-234A,national,0,0,0
19446,316,317,N-234A,national,0,0,0
19447,317,318,N-234A,national,0,0,0
19448,318,319,N-234A,national,0,1,0
19449,319,320,N-234A,national,1,0,0
19450,320,321,N-234A,national,0,1,1
19451,321,322,N-234A,national,0,1,0
19452,322,323,N-234A,national,0,0,0
19453,323,324,N-234A,national,0,0,0
19454,324,325,N-234A,national,0,0,0
19455,325,326,N-234A,national,0,1,1
19456,326,327,N-234A,national,0,0,0
19457,327,328,N-234A,national,0,0,1
19458,328,329,N-234A,national,0,1,0
19459,329,330,N-234A,national,0,0,1
19460,330,331,N-234A,national,0,1,0
19461,331,332,N-234A,national,0,0,0
19462,332,333,N-234A,national,0,1,0
19463,333,334,N-234A,national,0,0,0
19464,334,335,N-234A,national,0,0,1
19465,335,336,N-234A,national,0,1,0
19466,336,337,N-234A,national,0,1,0
19467,337,338,N-234A,national,0,0,0
19468,338,339,N-234A,national,0,0,0
19469,339,340,N-234A,national,0,1,1
19470,340,341,N-234A,national,0,1,0
19471,341,342,N-234A,national,0,1,0
19472,342,343,N-234A,national,0,1,1
19473,343,344,N-234A,national,0,1,0
19474,344,345,N-234A,national,0,1,1
19475,345,346,N-234A,national,0,0,0
19476,346,347,N-234A,national,0,0,1
19477,347,348,N-234A,national,0,1,0
19478,348,349,N-234A,national,0,1,1
19479,349,350,N-234A,national,0,1,0
19480,350,351,N-234A,national,0,1,0
19481,351,352,N-234A,national,0,1,1
19482,352,353,N-234A,national,0,0,1
19483,353,354,N-234A,national,0,0,1
19484,354,355,N-234A,national,0,0,1
19485,355,356,N-234A,national,1,1,0
19486,356,357,N-234A,national,0,0,1
19487,357,358,N-234A,national,0,0,0
19488,358,359,N-234A,national,0,1,0
19489,359,360,N-234A,national,0,1,0
19490,360,361,N-234A,national,0,1,1
19491,361,362,N-234A,national,0,1,1
19492,362,363,N-234A,national,0,1,0
19493,363,364,N-234A,national,0,0,0
19494,364,365,N-234A,national,0,0,1
19495,365,366,N-234A,national,0,1,0
19496,366,367,N-234A,national,0,0,0
19497,367,368,N-234A,national,0,1,1
19498,368,369,N-234A,national,0,0,1
19499,369,370,N-234A,national,0,1,1
19500,370,371,N-234A,national,0,0,0
19501,371,372,N-234A,national,0,0,0
19502,372,373,N-234A,national,0,1,0
19503,373,374,N-234A,national,0,1,0
19504,374,375,N-234A,national,0,0,1
19505,375,376,N-234A,national,0,0,0
19506,376,377,N-234A,national,0,0,0
19507,377,378,N-234A,national,0,1,1
19508,378,379,N-234A,national,0,1,1
19509,379,380,N-234A,national,1,1,1
19510,380,381,N-234A,national,0,1,0
19511,381,382,N-234A,national,0,1,1
19512,382,383,N-234A,national,0,1,1
19513,383,384,N-234A,national,1,0,0
19514,384,385,N-234A,national,0,1,1
19515,385,386,N-234A,national,0,0,0
19516,386,387,N-234A,national,0,0,0
19517,387,388,N-234A,national,0,1,0
19518,388,389,N-234A,national,0,1,0
19519,389,390,N-234A,national,1,0,0
19520,390,391,N-234A,national,0,0,1
19521,391,392,N-234A,national,0,0,0
19522,392,393,N-234A,national,1,0,1
19523,393,394,N-234A,national,0,1,1
19524,394,395,N-234A,national,0,0,0
19525,395,396,N-234A,national,0,0,1
19526,396,397,N-234A,national,0,1,1
19527,397,398,N-234A,national,0,0,0
19528,398,399,N-234A,national,0,1,1
19529,399,400,N-234A,national,0,1,0
19530,400,401,N-234A,national,0,1,1
19531,401,402,N-234A,national,0,1,0
19532,402,403,N-234A,national,1,1,0
19533,403,404,N-234A,national,0,0,1
19534,404,405,N-234A,national,0,1,0
19535,405,406,N-234A,national,0,0,0
19536,406,407,N-234A,national,1,1,1
19537,407,408,N-234A,national,0,1,0
19538,408,409,N-234A,national,0,0,0
19539,409,410,N-234A,national,0,0,0
19540,410,411,N-234A,national,0,0,0
19541,411,412,N-234A,national,0,0,1
19542,412,413,N-234A,national,0,0,0
19543,413,414,N-234A,national,0,0,0
19544,414,415,N-234A,national,0,0,0
19545,415,416,N-234A,national,0,0,1
19546,416,417,N-234A,national,0,1,0
19547,417,418,N-234A,national,0,0,0
19548,418,419,N-234A,national,0,0,1
19549,419,420,N-234A,national,0,1,0
19550,420,421,N-234A,national,0,0,0
19551,421,422,N-234A,national,0,1,0
19552,422,423,N-234A,national,0,0,0
19553,423,424,N-234A,national,0,0,0
19554,424,425,N-234A,national,0,0,1
19555,425,426,N-234A,national,0,0,0
19556,426,427,N-234A,national,0,0,0
19557,427,428,N-234A,national,0,0,1
19558,428,429,N-234A,national,0,0,1
19559,429,430,N-234A,national,0,0,0
19560,430,431,N-234A,national,1,1,0
19561,431,432,N-234A,national,0,1,0
19562,432,433,N-234A,national,0,1,0
19563,433,434,N-234A,national,0,0,1
19564,434,435,N-234A,national,0,0,0
19565,435,436,N-234A,national,1,1,0
19566,436,437,N-234A,national,0,1,0
19567,437,438,N-234A,national,1,1,0
19568,438,439,N-234A,national,0,0,0
19569,439,440,N-234A,national,0,1,0
19570,440,441,N-234A,national,0,1,1
19571,441,442,N-234A,national,0,1,0
19572,442,443,N-234A,national,0,1,0
19573,443,444,N-234A,national,0,1,0
19574,444,445,N-234A,national,1,0,0
19575,445,446,N-234A,national,0,1,0
19576,446,447,N-234A,national,0,0,1
19577,447,448,N-234A,national,0,1,0
19578,448,449,N-234A,national,0,1,1
19579,449,450,N-234A,national,1,0,0
19580,11,12,N-235,national,0,1,1
19581,12,13,N-235,national,0,1,0
19582,13,14,N-235,national,0,1,0
19583,0,1,N-238,national,0,0,1
19584,1,2,N-238,national,0,1,1
19585,2,3,N-238,national,1,0,1
19586,3,4,N-238,national,1,1,1
19587,4,5,N-238,national,0,1,0
19588,5,6,N-238,national,0,1,1
19589,6,7,N-238,national,0,0,1
19590,7,8,N-238,national,0,1,1
19591,8,9,N-238,national,0,1,0
19592,0,1,N-240,national,0,0,0
19593,1,2,N-240,national,0,0,1
19594,2,3,N-240,national,0,0,0
19595,3,4,N-240,national,0,1,0
19596,4,5,N-240,national,0,0,1
19597,5,6,N-240,national,0,0,0
19598,6,7,N-240,national,0,1,0
19599,7,8,N-240,national,0,1,1
19600,8,9,N-240,national,0,1,0
19601,9,10,N-240,national,0,1,1
19602,10,11,N-240,national,0,1,0
19603,11,12,N-240,national,0,1,0
19604,12,13,N-240,national,0,1,0
19605,13,14,N-240,national,0,0,1
19606,14,15,N-240,national,0,1,1
19607,15,16,N-240,national,1,0,0
19608,16,17,N-240,national,0,1,1
19609,17,18,N-240,national,1,1,0
19610,18,19,N-240,national,0,1,0
19611,19,20,N-240,national,0,0,1
19612,20,21,N-240,national,0,1,0
19613,21,22,N-240,national,0,1,0
19614,22,23,N-240,national,0,1,0
19615,23,24,N-240,national,0,1,1
19616,24,25,N-240,national,0,1,0
19617,25,26,N-240,national,0,1,0
19618,26,27,N-240,national,0,1,0
19619,27,28,N-240,national,0,1,0
19620,28,29,N-240,national,0,0,0
19621,29,30,N-240,national,0,0,0
19622,30,31,N-240,national,0,1,1
19623,31,32,N-240,national,0,1,0
19624,32,33,N-240,national,0,1,1
19625,33,34,N-240,national,0,1,0
19626,34,35,N-240,national,0,0,0
19627,35,36,N-240,national,0,1,1
19628,36,37,N-240,national,0,1,1
19629,37,38,N-240,national,0,1,0
19630,38,39,N-240,national,0,1,1
19631,39,40,N-240,national,0,0,1
19632,40,41,N-240,national,0,0,0
19633,41,42,N-240,national,0,0,1
19634,42,43,N-240,national,0,1,0
19635,43,44,N-240,national,0,1,0
19636,44,45,N-240,national,0,0,0
19637,45,46,N-240,national,0,1,1
19638,46,47,N-240,national,0,1,0
19639,47,48,N-240,national,0,0,0
19640,48,49,N-240,national,0,0,1
19641,49,50,N-240,national,0,0,1
19642,50,51,N-240,national,0,0,1
19643,51,52,N-240,national,0,1,1
19644,52,53,N-240,national,0,0,0
19645,53,54,N-240,national,1,0,1
19646,54,55,N-240,national,0,1,0
19647,55,56,N-240,national,0,1,0
19648,56,57,N-240,national,0,1,1
19649,57,58,N-240,national,1,0,0
19650,58,59,N-240,national,1,1,0
19651,59,60,N-240,national,0,1,0
19652,60,61,N-240,national,1,0,0
19653,61,62,N-240,national,0,1,0
19654,62,63,N-240,national,0,1,0
19655,63,64,N-240,national,0,0,1
19656,64,65,N-240,national,0,0,1
19657,65,66,N-240,national,0,1,1
19658,66,67,N-240,national,0,1,0
19659,67,68,N-240,national,0,1,0
19660,68,69,N-240,national,1,0,1
19661,69,70,N-240,national,1,1,0
19662,70,71,N-240,national,0,1,0
19663,71,72,N-240,national,0,0,0
19664,72,73,N-240,national,0,1,1
19665,73,74,N-240,national,0,1,0
19666,74,75,N-240,national,0,1,0
19667,75,76,N-240,national,0,1,0
19668,76,77,N-240,national,0,1,0
19669,77,78,N-240,national,0,0,0
19670,78,79,N-240,national,0,0,1
19671,79,80,N-240,national,0,1,0
19672,80,81,N-240,national,0,1,0
19673,81,82,N-240,national,0,0,1
19674,82,83,N-240,national,0,0,0
19675,83,84,N-240,national,0,0,0
19676,84,85,N-240,national,0,0,0
19677,85,86,N-240,national,0,0,0
19678,86,87,N-240,national,0,0,1
19679,87,88,N-240,national,0,1,0
19680,88,89,N-240,national,0,0,0
19681,89,90,N-240,national,0,1,1
19682,90,91,N-240,national,0,1,0
19683,91,92,N-240,national,0,1,0
19684,92,93,N-240,national,0,1,0
19685,93,94,N-240,national,0,0,0
19686,94,95,N-240,national,0,1,1
19687,95,96,N-240,national,0,1,1
19688,96,97,N-240,national,0,1,0
19689,97,98,N-240,national,1,1,0
19690,98,99,N-240,national,0,1,0
19691,99,100,N-240,national,0,0,0
19692,100,101,N-240,national,0,1,0
19693,101,102,N-240,national,0,1,0
19694,102,103,N-240,national,0,0,1
19695,103,104,N-240,national,0,0,0
19696,104,105,N-240,national,0,1,0
19697,105,106,N-240,national,0,0,0
19698,106,107,N-240,national,0,1,0
19699,107,108,N-240,national,0,1,0
19700,108,109,N-240,national,0,0,0
19701,109,110,N-240,national,0,0,0
19702,110,111,N-240,national,0,1,1
19703,111,112,N-240,national,0,1,0
19704,112,113,N-240,national,0,0,0
19705,113,114,N-240,national,0,0,0
19706,114,115,N-240,national,0,0,0
19707,115,116,N-240,national,0,1,1
19708,116,117,N-240,national,0,0,0
19709,117,118,N-240,national,1,1,0
19710,118,119,N-240,national,0,0,0
19711,119,120,N-240,national,0,1,0
19712,120,121,N-240,national,0,0,0
19713,121,122,N-240,national,0,1,0
19714,122,123,N-240,national,0,0,0
19715,123,124,N-240,national,0,1,1
19716,124,125,N-240,national,0,0,0
19717,125,126,N-240,national,0,0,0
19718,126,127,N-240,national,0,1,0
19719,127,128,N-240,national,0,0,1
19720,128,129,N-240,national,0,1,0
19721,129,130,N-240,national,0,1,1
19722,130,131,N-240,national,0,1,0
19723,131,132,N-240,national,0,1,0
19724,132,133,N-240,national,0,1,0
19725,133,134,N-240,national,1,1,0
19726,134,135,N-240,national,0,0,0
19727,135,136,N-240,national,0,1,0
19728,136,137,N-240,national,0,1,0
19729,137,138,N-240,national,0,1,0
19730,138,139,N-240,national,0,1,1
19731,139,140,N-240,national,0,0,0
19732,140,141,N-240,national,1,0,1
19733,141,142,N-240,national,0,1,0
19734,142,143,N-240,national,0,0,0
19735,143,144,N-240,national,0,0,1
19736,144,145,N-240,national,0,0,0
19737,145,146,N-240,national,0,1,0
19738,146,147,N-240,national,0,0,0
19739,147,148,N-240,national,0,1,0
19740,148,149,N-240,national,0,1,0
19741,149,150,N-240,national,1,0,1
19742,150,151,N-240,national,0,0,1
19743,151,152,N-240,national,1,0,1
19744,152,153,N-240,national,0,1,0
19745,153,154,N-240,national,0,1,1
19746,154,155,N-240,national,0,0,0
19747,155,156,N-240,national,0,0,1
19748,156,157,N-240,national,0,1,1
19749,157,158,N-240,national,0,0,1
19750,158,159,N-240,national,0,1,1
19751,159,160,N-240,national,0,1,0
19752,160,161,N-240,national,0,0,1
19753,161,162,N-240,national,0,0,0
19754,162,163,N-240,national,0,1,0
19755,163,164,N-240,national,0,0,1
19756,164,165,N-240,national,0,1,0
19757,165,166,N-240,national,0,1,0
19758,166,167,N-240,national,0,1,0
19759,167,168,N-240,national,0,1,0
19760,168,169,N-240,national,0,0,0
19761,169,170,N-240,national,0,0,0
19762,170,171,N-240,national,0,0,0
19763,171,172,N-240,national,0,1,1
19764,172,173,N-240,national,0,0,0
19765,173,174,N-240,national,0,1,0
19766,174,175,N-240,national,0,1,0
19767,175,176,N-240,national,0,0,0
19768,176,177,N-240,national,1,0,1
19769,177,178,N-240,national,0,1,0
19770,178,179,N-240,national,0,0,0
19771,179,180,N-240,national,1,1,0
19772,180,181,N-240,national,0,0,0
19773,181,182,N-240,national,0,0,1
19774,182,183,N-240,national,0,1,1
19775,183,184,N-240,national,0,1,1
19776,184,185,N-240,national,1,0,0
19777,185,186,N-240,national,0,1,1
19778,186,187,N-240,national,0,0,1
19779,187,188,N-240,national,0,0,1
19780,188,189,N-240,national,0,0,0
19781,189,190,N-240,national,0,0,1
19782,190,191,N-240,national,0,0,0
19783,191,192,N-240,national,0,1,0
19784,192,193,N-240,national,0,0,0
19785,193,194,N-240,national,0,1,0
19786,194,195,N-240,national,0,1,0
19787,195,196,N-240,national,0,0,0
19788,196,197,N-240,national,0,1,0
19789,197,198,N-240,national,0,1,1
19790,198,199,N-240,national,0,1,0
19791,199,200,N-240,national,0,1,0
19792,200,201,N-240,national,0,1,0
19793,201,202,N-240,national,0,0,0
19794,202,203,N-240,national,0,0,0
19795,203,204,N-240,national,0,0,1
19796,204,205,N-240,national,0,0,1
19797,205,206,N-240,national,0,0,0
19798,206,207,N-240,national,0,0,0
19799,207,208,N-240,national,0,1,0
19800,208,209,N-240,national,0,1,0
19801,209,210,N-240,national,0,1,0
19802,210,211,N-240,national,0,1,0
19803,211,212,N-240,national,0,0,0
19804,212,213,N-240,national,0,1,0
19805,213,214,N-240,national,1,1,0
19806,214,215,N-240,national,0,1,0
19807,215,216,N-240,national,0,0,0
19808,216,217,N-240,national,0,1,0
19809,217,218,N-240,national,0,0,1
19810,218,219,N-240,national,0,1,0
19811,219,220,N-240,national,0,0,0
19812,220,221,N-240,national,0,1,0
19813,221,222,N-240,national,0,1,0
19814,222,223,N-240,national,1,1,0
19815,223,224,N-240,national,0,0,0
19816,224,225,N-240,national,0,1,0
19817,225,226,N-240,national,0,0,0
19818,226,227,N-240,national,0,0,0
19819,227,228,N-240,national,0,0,0
19820,228,229,N-240,national,1,0,0
19821,229,230,N-240,national,0,1,0
19822,230,231,N-240,national,0,0,0
19823,231,232,N-240,national,0,0,0
19824,232,233,N-240,national,0,1,0
19825,233,234,N-240,national,0,1,0
19826,234,235,N-240,national,0,1,0
19827,235,236,N-240,national,0,1,0
19828,236,237,N-240,national,0,0,0
19829,237,238,N-240,national,0,0,0
19830,238,239,N-240,national,0,1,0
19831,239,240,N-240,national,0,1,0
19832,240,241,N-240,national,0,0,0
19833,241,242,N-240,national,0,1,1
19834,242,243,N-240,national,0,0,0
19835,243,244,N-240,national,0,0,0
19836,244,245,N-240,national,0,1,0
19837,245,246,N-240,national,0,0,0
19838,246,247,N-240,national,0,0,0
19839,247,248,N-240,national,0,0,0
19840,248,249,N-240,national,0,1,0
19841,249,250,N-240,national,0,1,0
19842,250,251,N-240,national,0,0,0
19843,251,252,N-240,national,0,1,1
19844,252,253,N-240,national,0,1,0
19845,253,254,N-240,national,0,1,0
19846,254,255,N-240,national,0,1,0
19847,255,256,N-240,national,1,0,0
19848,256,257,N-240,national,0,1,0
19849,257,258,N-240,national,0,0,1
19850,258,259,N-240,national,0,1,0
19851,259,260,N-240,national,0,0,0
19852,260,261,N-240,national,0,1,1
19853,261,262,N-240,national,1,0,0
19854,262,263,N-240,national,0,1,0
19855,263,264,N-240,national,0,1,1
19856,264,265,N-240,national,0,1,0
19857,265,266,N-240,national,0,1,0
19858,266,267,N-240,national,0,0,0
19859,267,268,N-240,national,0,0,0
19860,268,269,N-240,national,0,1,0
19861,269,270,N-240,national,0,0,0
19862,270,271,N-240,national,0,0,0
19863,271,272,N-240,national,0,0,0
19864,272,273,N-240,national,0,0,0
19865,273,274,N-240,national,1,0,0
19866,274,275,N-240,national,0,1,0
19867,275,276,N-240,national,0,1,0
19868,276,277,N-240,national,0,1,0
19869,277,278,N-240,national,1,1,0
19870,278,279,N-240,national,0,0,1
19871,279,280,N-240,national,0,0,0
19872,280,281,N-240,national,0,1,1
19873,281,282,N-240,national,0,1,0
19874,282,283,N-240,national,0,0,0
19875,283,284,N-240,national,0,1,0
19876,284,285,N-240,national,0,0,1
19877,285,286,N-240,national,0,0,1
19878,286,287,N-240,national,0,0,0
19879,287,288,N-240,national,0,1,1
19880,288,289,N-240,national,0,1,0
19881,289,290,N-240,national,1,1,0
19882,290,291,N-240,national,0,1,0
19883,291,292,N-240,national,0,0,0
19884,292,293,N-240,national,0,1,1
19885,293,294,N-240,national,0,0,0
19886,294,295,N-240,national,1,1,0
19887,295,296,N-240,national,1,1,1
19888,296,297,N-240,national,0,1,1
19889,297,298,N-240,national,0,1,1
19890,298,299,N-240,national,0,0,0
19891,299,300,N-240,national,0,0,0
19892,300,301,N-240,national,0,1,1
19893,301,302,N-240,national,1,1,0
19894,302,303,N-240,national,0,1,0
19895,303,304,N-240,national,0,1,0
19896,304,305,N-240,national,0,1,0
19897,305,306,N-240,national,0,1,0
19898,306,307,N-240,national,0,0,0
19899,307,308,N-240,national,0,1,0
